EXPORT DATE,HSN CODE,DESCRIPTION,EXPORTER NAME,EXPORTER ADDRESS,EXPORTER PIN,EXPORTER CITY,EXPORTER STATE,EXPORTER PHONE,EXPORTER EMAIL,IMPORTER NAME,Importer_Address,IMPORTER COUNTRY,UNIT,QUANTITY,CURRENCY,UNIT RATE,FOB INV VALUE,FOB IN USD,IMPORT PORT,EXPORT PORT,SHIPPING BILLNO
11/11/2025,7122000,TOASTED ONION FlAKES,FINE FOODS INDUSTRIES,SURVEY NO 159 1 HARIPAR ROAD VILLAGE TAVEDA,PIN-364290,"MAHUVA, GUJARAT-",GUJARAT,nan,ffi.mahuva@gmail.com,PAL,nan,BRAZIL,KGS,1005.0,USD,2.259,2270.3,2188.54,Santos,MUNDRA SEA,6863543
11/11/2025,7122000,DEHYDRATED ONION CHOPPED 3-5 MM,FINE FOODS INDUSTRIES,SURVEY NO 159 1 HARIPAR ROAD VILLAGE TAVEDA,PIN-364290,"MAHUVA, GUJARAT-",GUJARAT,nan,ffi.mahuva@gmail.com,PAL,nan,BRAZIL,KGS,2000.0,USD,2.193,4386.0,4228.05,Santos,MUNDRA SEA,6863543
11/11/2025,7122000,TOASTED ONION MINCED 1-3 MM,FINE FOODS INDUSTRIES,SURVEY NO 159 1 HARIPAR ROAD VILLAGE TAVEDA,PIN-364290,"MAHUVA, GUJARAT-",GUJARAT,nan,ffi.mahuva@gmail.com,PAL,nan,BRAZIL,KGS,3000.0,USD,2.459,7377.0,7111.35,Santos,MUNDRA SEA,6863543
11/11/2025,7122000,DEHYDRATED ONION MINCED 1-3 MM,FINE FOODS INDUSTRIES,SURVEY NO 159 1 HARIPAR ROAD VILLAGE TAVEDA,PIN-364290,"MAHUVA, GUJARAT-",GUJARAT,nan,ffi.mahuva@gmail.com,PAL,nan,BRAZIL,KGS,6000.0,USD,2.194,13164.0,12689.95,Santos,MUNDRA SEA,6863543
11/11/2025,7122000,DEHYDRATED ONION POWDER,FINE FOODS INDUSTRIES,SURVEY NO 159 1 HARIPAR ROAD VILLAGE TAVEDA,PIN-364290,"MAHUVA, GUJARAT-",GUJARAT,nan,ffi.mahuva@gmail.com,PAL,nan,BRAZIL,KGS,11000.0,USD,1.879,20669.0,19924.68,Santos,MUNDRA SEA,6863543
11/11/2025,7122000,Dehydrated Onion Powder,SKY AGRI EXPORT,G 15 SAHYOG COMPLEX GITIZEN GUEST HOUSE,PIN-364290,"MAHUVA, GUJARAT",nan,nan,nan,GALA NUTS 2015 DOOEL,nan,GREECE,MTS,0.5,USD,1335.0,667.5,667.5,Thessaloniki,MUNDRA SEA,6861506
11/11/2025,7129030,DEHYDRATED GARLIC GRANULE,RAM FOODS,nan,nan,nan,nan,nan,nan,JAMIL ABDUL AL FATTAH ASAAD SONS CO,nan,JORDAN,KGS,1000.0,USD,1.75,1750.0,1657.42,Aqaba (El Akaba),MUNDRA SEA,6868792
11/11/2025,7129030,DEHYDRATED GARLIC FLAKES,RAM FOODS,nan,nan,nan,nan,nan,nan,JAMIL ABDUL AL FATTAH ASAAD SONS CO,nan,JORDAN,KGS,2000.0,USD,1.3,2600.0,2462.45,Aqaba (El Akaba),MUNDRA SEA,6868792
11/11/2025,7129020,DEHYDRATED GARLIC POWDER,RAM FOODS,nan,nan,nan,nan,nan,nan,JAMIL ABDUL AL FATTAH ASAAD SONS CO,nan,JORDAN,KGS,9000.0,USD,0.75,6750.0,6392.9,Aqaba (El Akaba),MUNDRA SEA,6868792
11/11/2025,7129030,DEHYDRATED GARLIC FLAKES,RAM FOODS,nan,nan,nan,nan,nan,nan,JAMIL ABDUL AL FATTAH ASAAD SONS CO,nan,JORDAN,KGS,1875.0,USD,1.3,2437.5,2308.07,Aqaba (El Akaba),MUNDRA SEA,6863544
11/11/2025,7129020,DEHYDRATED GARLIC POWDER,RAM FOODS,nan,nan,nan,nan,nan,nan,JAMIL ABDUL AL FATTAH ASAAD SONS CO,nan,JORDAN,KGS,2675.0,USD,0.75,2006.25,1899.72,Aqaba (El Akaba),MUNDRA SEA,6863544
11/11/2025,7122000,DEHYDRATED WHITE ONION FLAKES A GRADE (A S PER INVOICE),DELICIOUS FOOD,176 P2 1 RATOL ROAD AT TALGAJARD A,PIN-364290,"MAHUVA,GUJARAT",GUJARAT,nan,nan,THE BANK OF NEW YORK MELLON,nan,UKRAINE,MTS,4.018,USD,1704.27,6847.76,6847.76,Odessa,MUNDRA SEA,6887917
11/11/2025,7122000,"Dehydrated White Onion Flakes A Grade, R oots and Skin Below 1 %",SKY AGRI EXPORT,G 15 SAHYOG COMPLEX GITIZEN GUEST HOUSE,PIN-364290,"MAHUVA, GUJARAT",nan,nan,nan,GALA NUTS 2015 DOOEL,nan,GREECE,MTS,4.008,USD,1470.0,5891.76,5891.76,Thessaloniki,MUNDRA SEA,6861506
10/11/2025,7122000,ONION SLICES -  OTHER DTLS AS PER INVOIC E & PL,MURTUZA FOOD INGREDIENTS LLP,SURVEY NO 274 PLOT NO 2 OTHA,364290,MAHUVA,nan,nan,nan,M.L.S,nan,SPAIN,MTS,15.5,USD,2075.0,32162.5,32162.5,Valencia,MUNDRA SEA,6831057
10/11/2025,7122000,ONION SLICES 12.5 KGS NET IN A POLY BAG  31 BAGS IN A JUMBO BOX,MURTUZA FOOD INGREDIENTS LLP,SURVEY NO 274 PLOT NO 2 OTHA,364290,MAHUVA,nan,nan,nan,M.L.S,nan,SPAIN,MTS,15.5,USD,2075.0,32162.5,32162.5,Valencia,MUNDRA SEA,6829560
09/11/2025,7129020,DEHYDRATED GARLIC POWDER (25 KG POLY BAG IN PAPER CRAFT BAG PACKING)(236 BAGS),ISHA EXPORTS CO,204 EVA SURBHI OPP AKSHARWADI WAGHAWADI ROAD,PIN-364002,nan,nan,nan,nan,MAJD FOOD COMPANY (K.S.C.C.),nan,KUWAIT,KGS,5900.0,USD,1.075,6342.5,6184.29,Shuwaikh,MUNDRA SEA,6818092
09/11/2025,7129030,Dehydrated Garlic Granules 8-16 Mesh,G SQUARE INTERNATIONAL PRIVATE LIMITED,nan,nan,nan,nan,nan,nan,"""AGROFOOD LIMITED"" LLP",nan,CHINA,MTS,5.5,USD,1680.0,9240.0,9240.0,Lianyungang,MUNDRA SEA,6818792
09/11/2025,7122000,DEHYDRATED WHITE ONION FLAKES (A GRADE)( AS PER INVOICE),REAL DEHYDRATES,SAILESH SEEDS OPP M M SHOPPING CENTRE,PIN-364290,"MAHUVA, DIST.BHAVNAGAR/GUJARAT",DIST.BHAVNAGAR/GUJARAT,nan,nan,TO ORDER CROATIA,nan,CROATIA,MTS,15.05,USD,1800.0,27090.0,25345.81,Rijeka Bakar,MUNDRA SEA,6818094
09/11/2025,7122000,DEHYDRATED WHITE ONION FLAKES O/D AS PER INV PL,KAZMAIN FOODS PRIVATE LIMITED,SURVEY NO 129 GUNDARNI,364290,MAHUVA,nan,nan,nan,SAME AS CONSIGNEE,nan,SAUDI ARABIA,MTS,12.78,USD,1700.0,21726.0,21202.31,Dammam,MUNDRA SEA,6820554
09/11/2025,7122000,DEHYDRATED WHITE ONION FLAKES O/D AS PER INV PL,KAZMAIN FOODS PRIVATE LIMITED,SURVEY NO 129 GUNDARNI,364290,MAHUVA,nan,nan,nan,SAME AS CONSIGNEE,nan,SAUDI ARABIA,MTS,12.6,USD,1700.0,21420.0,20903.69,Dammam,MUNDRA SEA,6820554
09/11/2025,7129030,Dehydrated Garlic Flakes (Premium Grade),G SQUARE INTERNATIONAL PRIVATE LIMITED,nan,nan,nan,nan,nan,nan,"""AGROFOOD LIMITED"" LLP",nan,CHINA,MTS,21.0,USD,1425.0,29925.0,29925.0,Lianyungang,MUNDRA SEA,6818792
08/11/2025,7122000,DEHYDRATED WHITE ONION GRANUELS 0.2-0.5 MM,EUROPEAN DEHYDRATED FOODS llp,SURVEY NO 190 MAHUVA BHAVNAGAR BY PASS HIGHWAY RD,PIN-364290,MAHUVA/GUJARAT,GUJARAT,nan,nan,MS C P S,nan,BELGIUM,KGS,5000.0,USD,2.34268,11713.4,11238.87,Antwerpen,MUNDRA SEA,6815394
08/11/2025,7129020,DEHYDRATED GARLIC POWDER A GRADE,DELICIOUS FOOD,176 P2 1 RATOL ROAD AT TALGAJARD A,PIN-364290,"MAHUVA,GUJARAT",GUJARAT,nan,nan,RAND MERCHANT BANK,nan,SOUTH AFRICA,MTS,28.0,USD,730.0,20440.0,19315.0,Durban,MUNDRA SEA,6805205
08/11/2025,7122000,DEHYDRATED SHALLOT POWDER,EUROPEAN DEHYDRATED FOODS llp,SURVEY NO 190 MAHUVA BHAVNAGAR BY PASS HIGHWAY RD,PIN-364290,MAHUVA/GUJARAT,GUJARAT,nan,nan,MS C P S,nan,BELGIUM,KGS,5380.0,USD,2.69268,14486.62,13899.75,Antwerpen,MUNDRA SEA,6815394
08/11/2025,7122000,ONION SLICES 12.5 KGS NET IN A POLY BAG  31 BAGS IN A JUMBO BOX,MURTUZA FOOD INGREDIENTS LLP,SURVEY NO 274 PLOT NO 2 OTHA,364290,MAHUVA,nan,nan,nan,M.L.S,nan,SPAIN,MTS,15.5,USD,2075.0,32162.5,32162.5,Valencia,MUNDRA SEA,6816456
08/11/2025,7122000,ONION SLICES,MURTUZA FOOD INGREDIENTS LLP,SURVEY NO 274 PLOT NO 2 OTHA,364290,MAHUVA,nan,nan,nan,M.L.S,nan,SPAIN,MTS,15.5,USD,2075.0,32162.5,32162.5,Valencia,MUNDRA SEA,6801196
07/11/2025,7122000,Dehydrated White Onion Flakes 664 PAPER BAGS INSIDE 1 POLY BAG OF 14.00 KGS NET OTHER DETAILS AS PER INVOICE & PL,NEW FOOD,S NO 38 3P 2P1 LUSADI ROAD AT BHA DRA TA MAHUVA,PIN-364290,"MAHUVA,GUJARAT",GUJARAT,nan,nan,KONTAKT VN LIMITED,nan,GREECE,KGS,9296.0,USD,1.57,14594.72,14594.72,Thessaloniki,MUNDRA SEA,6786143
07/11/2025,7122000,Dehydrated White Onion Granules (1-3MM) 150 CARTON BOX INSIDE 1 POLY BAG OF 20.0 0 KGS NET OTHER DETAILS AS PER INVPL,NEW FOOD,S NO 38 3P 2P1 LUSADI ROAD AT BHA DRA TA MAHUVA,PIN-364290,"MAHUVA,GUJARAT",GUJARAT,nan,nan,KONTAKT VN LIMITED,nan,GREECE,KGS,3000.0,USD,1.68,5040.0,5040.0,Thessaloniki,MUNDRA SEA,6786143
07/11/2025,7122000,Dehydrated White Onion Granules (0.5-1MM ) 50 CARTON BOX INSIDE 1 POLY BAG OF 20. 00 KGS NET OTHER DETAILS AS PER INVPL,NEW FOOD,S NO 38 3P 2P1 LUSADI ROAD AT BHA DRA TA MAHUVA,PIN-364290,"MAHUVA,GUJARAT",GUJARAT,nan,nan,KONTAKT VN LIMITED,nan,GREECE,KGS,1000.0,USD,1.68,1680.0,1680.0,Thessaloniki,MUNDRA SEA,6786143
07/11/2025,7122000,Dehydrated White Onion Powder 125 CARTON BOX INSIDE 1 POLY BAG OF 20.00 KGS NET OTHER DETAILS AS PER INVPL,NEW FOOD,S NO 38 3P 2P1 LUSADI ROAD AT BHA DRA TA MAHUVA,PIN-364290,"MAHUVA,GUJARAT",GUJARAT,nan,nan,KONTAKT VN LIMITED,nan,GREECE,KGS,2500.0,USD,1.46,3650.0,3650.0,Thessaloniki,MUNDRA SEA,6786143
07/11/2025,7122000,dehydrated ONION SLICES 12.5 KGS NET IN  A POLY BAG 31 BAGS IN A JUMBO BOX,MURTUZA FOOD INGREDIENTS LLP,SURVEY NO 274 PLOT NO 2 OTHA,364290,MAHUVA,nan,nan,nan,M.L.S,nan,SPAIN,MTS,15.5,USD,2075.0,32162.5,32162.5,Valencia,MUNDRA SEA,6764006
07/11/2025,7122000,FSA DEHYDRATED WHITE ONION GRANUELS 0.2- 0.5 MM ELB IHD 15 KG.OTHER DETAILS AS PE R INVOICE & PL.,NEDSPICE DEHYDRATION INDIA LLP,101 VISHAL FLATS OPP VRUNDAVANDHAM,364290,MAHUVA,nan,nan,nan,SHANTA MARIA AB,nan,SWEDEN,MTS,24.0,USD,3316.35,79592.4,79592.4,Gothenburg,MUNDRA SEA,6770638
07/11/2025,7122000,DEHYDRATED WHITE ONION POWDER HIGH GRADE A PACKING IN INNER PE BAG OUTER CARTON BOX O/D AS PER INV/PL,DELICIOUS FOOD,176 P2 1 RATOL ROAD AT TALGAJARD A,PIN-364290,"MAHUVA,GUJARAT",GUJARAT,nan,nan,SBERBANK RUSSIA,nan,RUSSIA,MTS,2.0,INR,139926.26,279852.52,2871.22,Novorossiysk,MUNDRA SEA,6785131
07/11/2025,7122000,DEHYDRATED WHITE ONION FLAKES HIGH GRADE A PACKING IN OUTER PP BAG INSIDE PE BAG O/D AS PER INV/PL,DELICIOUS FOOD,176 P2 1 RATOL ROAD AT TALGAJARD A,PIN-364290,"MAHUVA,GUJARAT",GUJARAT,nan,nan,SBERBANK RUSSIA,nan,RUSSIA,MTS,13.342,INR,144926.27,1933606.29,19838.34,Novorossiysk,MUNDRA SEA,6785131
07/11/2025,7122000,"DEHYDRATED WHITE ONION MINCED,1-3 MM GRA DE A PACKING IN INNER PE BAG OUTER CARTO N BOX O/D AS PER INV/PL",DELICIOUS FOOD,176 P2 1 RATOL ROAD AT TALGAJARD A,PIN-364290,"MAHUVA,GUJARAT",GUJARAT,nan,nan,SBERBANK RUSSIA,nan,RUSSIA,MTS,1.0,INR,159926.26,159926.26,1640.81,Novorossiysk,MUNDRA SEA,6785131
07/11/2025,7122000,DEHYDRATED ONION POWDER A GRADE (ALLIUM CEPA) (AS PER INV).,NATURAL DEHYDRATED VEGETABLES PRIVATE LIMITED,G 14 ARISTO COMPLEX WAGHWADI ROAD OPP RADHA MANDIR,PIN-364001,BHAVNAGAR/GUJARAT,nan,nan,nan,M. D. GIDA SANAYI VE TIC A.S,nan,TURKEY,KGS,25000.0,USD,1.976,49400.0,49400.0,Aliaga,MUNDRA SEA,6786707
07/11/2025,7122000,DEHYDRATED WHITE ONION KIBBLED 5-25MM LO W BAC TPP 4.5KG (REST ALL OTHER DETAILS AS PER INVOICE),NEDSPICE DEHYDRATION INDIA LLP,101 VISHAL FLATS OPP VRUNDAVANDHAM,364290,MAHUVA,nan,nan,nan,P. DE VRIJ NEDERASSELT,nan,NETHERLANDS,KGS,14040.0,USD,2650.0,37206000.0,36156.0,Rotterdam,MUNDRA SEA,6763262
06/11/2025,7122000,DEHYDRATED WHITE ONION GRANULES  1 MM,MAHARAJA DEHYDRATION PRIVATE LIMITED,MAHARAJA NR POST OFFICE GARDEN ROAD,PIN-364290,MAHUVA/GUJ.,GUJARAT,nan,nan,Krauter Mix GmbH,nan,GERMANY,KGS,24260.0,USD,2.05,49733.0,48543.53,Hamburg,MUNDRA SEA,6753762
06/11/2025,7129030,DEHYDRATED GARLIC CLOVES PACKING IN 480 PAPER BAG,POOJA DEHY. FOODS PRIVATE LIMITED,nan,nan,nan,nan,nan,nan,SAME AS CONSIGNEE,nan,UZBEKISTAN,MTS,12.0,USD,1508.0,18096.0,15196.67,Tashkent,MUNDRA SEA,6757627
06/11/2025,7129020,Dehydrated super light Garlic powder,RAJGURU DEHYDRATES,SURVEY NO 120 1 BHANWAD HARIPARA ROAD DWARIADHISH MARG,PIN-364290,"MAHUVA,GUJARAT",GUJARAT,nan,nan,R S Z O,nan,POLAND,KGS,8750.0,USD,1.49,13037.5,13037.5,Gdansk,MUNDRA SEA,6752396
06/11/2025,7122000,Dehydrated White Onion Powder,RAJGURU DEHYDRATES,SURVEY NO 120 1 BHANWAD HARIPARA ROAD DWARIADHISH MARG,PIN-364290,"MAHUVA,GUJARAT",GUJARAT,nan,nan,R S Z O,nan,POLAND,KGS,3000.0,USD,1.6,4800.0,4800.0,Gdansk,MUNDRA SEA,6752396
06/11/2025,7122000,Dehydrated White Onion 2X2 mm,RAJGURU DEHYDRATES,SURVEY NO 120 1 BHANWAD HARIPARA ROAD DWARIADHISH MARG,PIN-364290,"MAHUVA,GUJARAT",GUJARAT,nan,nan,R S Z O,nan,POLAND,KGS,2000.0,USD,1.8,3600.0,3600.0,Gdansk,MUNDRA SEA,6752396
06/11/2025,7122000,"DEHYDRATED ONION MINCED 1ST QUALITY (TOA STED), PACKING IN 18 KGS CARTONS. O/DTLS AS PER INVOICE & P/LIST",PARDES QUICK FOODS & DEHYDRATION PRIVATELIMITED,nan,nan,nan,nan,nan,nan,FFIGLLC,nan,UNITED STATES,MTS,20.016,USD,2571.0,51461.14,49831.14,New York,MUNDRA SEA,6753623
05/11/2025,7122000,DEHYDRATED WHITE ONION KIBBLED 12.5 KGS  NET IN DOUBLE POLY BAG 1 BAG IN A PAPER  BAG,MURTUZA FOOD INGREDIENTS LLP,SURVEY NO 274 PLOT NO 2 OTHA,364290,MAHUVA,nan,nan,nan,S F,nan,UNITED KINGDOM,MTS,17.0,USD,2100.0,35700.0,35700.0,Felixstowe,MUNDRA SEA,6700789
05/11/2025,7129020,DEHYDRATED GARLIC POWDER,RAM FOODS,nan,nan,nan,nan,nan,nan,ABDUL FATTAH HARIZ FOR IMPORT AND E,nan,JORDAN,KGS,15110.0,USD,0.8,12088.0,11390.95,Aqaba (El Akaba),MUNDRA SEA,6712986
04/11/2025,7122000,DEHYDRATED WHITE ONION KIBBLED 12.5 KGS  NET IN DOUBLE POLY BAG 1 BAG IN A PAPER  BAG,MURTUZA FOOD INGREDIENTS LLP,SURVEY NO 274 PLOT NO 2 OTHA,364290,MAHUVA,nan,nan,nan,S F,nan,UNITED KINGDOM,MTS,17.0,USD,2100.0,35700.0,35700.0,Felixstowe,MUNDRA SEA,6691609
04/11/2025,7129030,DEHYDRATED GARLIC GRANULES 8-16,YMS INTERNATIONAL,nan,nan,nan,nan,nan,nan,"LLC ""PROMPOSTAVKA-M""",nan,RUSSIA,KGS,1000.0,USD,1.365,1365.0,1365.0,Novorossiysk,MUNDRA SEA,6670743
04/11/2025,7129030,DEHYDRATED GARLIC GRANULES 40-80,YMS INTERNATIONAL,nan,nan,nan,nan,nan,nan,"LLC ""PROMPOSTAVKA-M""",nan,RUSSIA,KGS,6000.0,USD,1.365,8190.0,8190.0,Novorossiysk,MUNDRA SEA,6670743
04/11/2025,7129030,DEHYDRATED GARLIC GRANULES 24-40,YMS INTERNATIONAL,nan,nan,nan,nan,nan,nan,"LLC ""PROMPOSTAVKA-M""",nan,RUSSIA,KGS,18000.0,USD,1.365,24570.0,24570.0,Novorossiysk,MUNDRA SEA,6670743
03/11/2025,7122000,nan,BHANU FOODS,SURVEY NO 131 BHANVAD N A,PIN-364290,"MAHUVA,GUJARAT",nan,nan,nan,Freddy Hirsch Group (Pty) LIMITED,nan,SOUTH AFRICA,KGS,24000.0,USD,1.5059,36141.6,36141.6,Cape Town,MUNDRA SEA,6646104
03/11/2025,7122000,DEHYDRATED WHITE ONION KIBBLED 12.5 KGS  NET IN DOUBLE POLY BAG 1 BAG IN A PAPER  BAG,MURTUZA FOOD INGREDIENTS LLP,SURVEY NO 274 PLOT NO 2 OTHA,364290,MAHUVA,nan,nan,nan,S F,nan,UNITED KINGDOM,MTS,17.0,USD,2100.0,35700.0,35700.0,Southampton,MUNDRA SEA,6662901
03/11/2025,7129030,"Dehydrated Garlic Flakes (Premium Grade) ,  PACKING DTLS. AS PER INV.",G SQUARE INTERNATIONAL PRIVATE LIMITED,nan,nan,nan,nan,nan,nan,OIL GAS SOLUTION LIMITED,nan,CHINA,MTS,26.5,USD,1425.0,37762.5,37762.5,Qingdao,MUNDRA SEA,6662172
03/11/2025,7129030,Dehydrated Garlicflakes,ONSHORE INFRASTRUCTURE DEVELOPMENT PROJECTS PRIVAT,701 714 7TH FLOOR ATL CORPORATE PARK SAKI VIHAR ROAD POWAI MUMBAI MAHARASHTRA,400072,MUMBAI,nan,nan,nan,Onshore Infra FZCO,nan,NIGERIA,KGS,150.0,USD,3.32,498.0,420.98,Tincan/Lagos,MUNDRA SEA,6645416
03/11/2025,7122000,DEHYDRATED PINK ONION FLAKES A GRADE PAC KING IN  INNER PP BAG OUTER PAPER BAG O/ D AS PER INV/PL,DELICIOUS FOOD,176 P2 1 RATOL ROAD AT TALGAJARD A,PIN-364290,"MAHUVA,GUJARAT",GUJARAT,nan,nan,BANK OF MAURITIUS,nan,MAURITIUS,MTS,6.65,USD,1035.0,6882.75,6882.75,Port Louis,MUNDRA SEA,6655048
03/11/2025,7122000,DEHYDRATED RED ONION FLAKES A GRADE BATC H NO: - F0905RF,SHAKTI FOODS,SURVEY NO 208 P 2 2 HARIPARA ROA D MOTA JADARA,PIN-364290,"MAHUVA,GUJARAT",nan,nan,nan,B.G.,nan,UNITED KINGDOM,MTS,15.26,USD,1765.0,26933.9,26933.9,Liverpool,MUNDRA SEA,6644603
03/11/2025,7122000,DEHYDRATED WHITE ONION KIBBLED A GRADE ( AS PER INVOICE).,AMIN DEHY FOODS,PLOT NO 43 NAJAF SOCIETY OPP NEW S T STAND,PIN-364290,"MAHUVA,GUJARAT",nan,nan,nan,PALIRRIA JORDAN LIMITED,nan,JORDAN,MTS,15.036,USD,1800.0,27064.8,25587.8,Aqaba (El Akaba),MUNDRA SEA,6663956
01/11/2025,7122000,DEHYDRATED WHITE ONION KIBBLED,MAHARAJA DEHYDRATION PRIVATE LIMITED,MAHARAJA NR POST OFFICE GARDEN ROAD,PIN-364290,MAHUVA/GUJ.,GUJARAT,nan,nan,PETROCHEM INTERNATIONAL TRADING LLC,nan,UNITED ARAB EMIRATES,KGS,15638.0,USD,1.775,27757.45,27401.94,Jebel Ali,MUNDRA SEA,6628498
01/11/2025,7122000,DEHYDRATED WHITE ONION FLAKES O/D AS PER INV PL,KAZMAIN FOODS PRIVATE LIMITED,SURVEY NO 129 GUNDARNI,364290,MAHUVA,nan,nan,nan,SAME AS CONSIGNEE,nan,SAUDI ARABIA,MTS,12.73,USD,1750.0,22277.5,21947.5,Dammam,MUNDRA SEA,6629460
01/11/2025,7122000,Dehydrated White Onion Kibbled /Flakes A Grade,KFI EXPORT,R S NO 180 1 HARIPARA ROAD TAVEDA,PIN-364290,"MAHUVA, DIST.BHAVNAGAR/GUJARAT",nan,nan,nan,"MLADEGS-PAK""  d.o.o. Prnjavor",nan,CROATIA,KGS,13986.0,USD,1.73,24195.78,22472.39,Rijeka Bakar,MUNDRA SEA,6604864
07/11/2025,9042219,1900 PP BagsofIndianOriginDriedRedWholeC hiliStemless(ETO TREATED) Packedin10.000 KgsNetinNewSackBagsGrossWeight:10.060Kgs,HYGIENIC FOODS SYSTEMS,1ST FLOOR 59A NAJAF SOCIETY MAH DI BAUG OPP NEW BUS STAND,PIN-364290,"MAHUVA,GUJARAT",nan,nan,nan,SAME AS CONSIGNEE,nan,UNITED STATES,KGS,19000.0,USD,2.7,51300.0,48300.0,Port Everglades,MUNDRA SEA,6793808
04/11/2025,9042219,1296PPBagsofIndianOriginDriedRedWholeChi liStemless(ETOTREATED) Packedin13.500Kgs NetinNewSackBagsGrossWeight:13.650Kgs,HYGIENIC FOODS SYSTEMS,1ST FLOOR 59A NAJAF SOCIETY MAH DI BAUG OPP NEW BUS STAND,PIN-364290,"MAHUVA,GUJARAT",nan,nan,nan,SAME AS CONSIGNEE,nan,UNITED STATES,KGS,17496.0,USD,2.959,51770.66,49220.66,Los Angeles,MUNDRA SEA,6665929
11/11/2025,9081110,Nutmeg Powder,SKY AGRI EXPORT,G 15 SAHYOG COMPLEX GITIZEN GUEST HOUSE,PIN-364290,"MAHUVA, GUJARAT",nan,nan,nan,GALA NUTS 2015 DOOEL,nan,GREECE,MTS,0.25,USD,3270.0,817.5,817.5,Thessaloniki,MUNDRA SEA,6861506
11/11/2025,9083120,Green cardamom Whole,SKY AGRI EXPORT,G 15 SAHYOG COMPLEX GITIZEN GUEST HOUSE,PIN-364290,"MAHUVA, GUJARAT",nan,nan,nan,GALA NUTS 2015 DOOEL,nan,GREECE,MTS,0.1,USD,30900.0,3090.0,3090.0,Thessaloniki,MUNDRA SEA,6861506
11/11/2025,9093200,Cumin Powder,SKY AGRI EXPORT,G 15 SAHYOG COMPLEX GITIZEN GUEST HOUSE,PIN-364290,"MAHUVA, GUJARAT",nan,nan,nan,GALA NUTS 2015 DOOEL,nan,GREECE,MTS,0.5,USD,1960.0,980.0,980.0,Thessaloniki,MUNDRA SEA,6861506
27/11/2025,9103030,TURMERIC POWDER (O/D AS PER INV).,NDV FOODS,160 3 Nana Jadra Saver Kundla Road,364290,Mahuva,nan,nan,nan,TO ORDER,nan,LITHUANIA,KGS,3000.0,USD,2.3,6900.0,6900.0,Klaipeda,MUNDRA SEA,7379337
24/11/2025,12024220,"GROUNDNUT KERNEL BOLD 40/50 LOT NO. SP25 26061 , SP2526073 , SP2526074 , SP252607 5, 25KG VACUUM PACK IN PP BAG",SHREEJI PROTEIN,BEHIND KISAN SOCIETY VICTOR ROAD N A,PIN-364290,"MAHUVA,GUJARAT",nan,nan,nan,F F M K LIMITED,nan,KENYA,MTS,104.0,USD,1250.0,130000.0,125320.0,Mombasa,MUNDRA SEA,7268938
24/11/2025,12024210,RAW PEANUT 40/50 O/D AS PER INV PL,R M FOODS,SURVEY NO 171 PAIKEE 1 HARIPAR ROAD VILLEGE TAVEDA,PIN-364290,MAHUVA/GUJARAT,nan,nan,nan,SAME AS CONSIGNEE,nan,UNITED ARAB EMIRATES,KGS,25000.0,USD,1.01,25250.0,24950.0,Jebel Ali,MUNDRA SEA,7269799
23/11/2025,12024220,"GROUNDNUT KERNEL BOLD 40/50 LOT NO. SP25 26059 , SP2526060 , SP2526062 , SP252606 3 , SP2526064 25KG VACUUM PACK IN PP BAG",SHREEJI PROTEIN,BEHIND KISAN SOCIETY VICTOR ROAD N A,PIN-364290,"MAHUVA,GUJARAT",nan,nan,nan,F F M K LIMITED,nan,KENYA,MTS,130.0,USD,1250.0,162500.0,156650.0,Mombasa,MUNDRA SEA,7235339
08/11/2025,12024220,"GROUNDNUT KERNEL BOLD 50/60 LOT NO: - 1) SP2526070 , 2)SP2526071 , 3)SP2526072 , 50 KG NET JUTE BAG",SHREEJI PROTEIN,BEHIND KISAN SOCIETY VICTOR ROAD N A,PIN-364290,"MAHUVA,GUJARAT",nan,nan,nan,TF LIMITED,nan,KENYA,MTS,81.0,USD,1135.0,91935.0,88290.0,Mombasa,MUNDRA SEA,6803610
30/11/2025,12074090,BLACK SESAME SEED,HONEST FOOD EXPORT,R S NO 20P3 HARIPARA ROAD N A,PIN-364290,MAHUVA/GUJARAT,GUJARAT,nan,nan,TO THE ORDER,nan,UNITED STATES,MTS,0.726,USD,1400.0,1016.4,1016.4,Cincinnati,MUNDRA SEA,7460657
30/11/2025,12074090,HULLED SESAME SEED,HONEST FOOD EXPORT,R S NO 20P3 HARIPARA ROAD N A,PIN-364290,MAHUVA/GUJARAT,GUJARAT,nan,nan,TO THE ORDER,nan,UNITED STATES,MTS,0.591,USD,1170.0,691.47,691.47,Cincinnati,MUNDRA SEA,7460657
30/11/2025,12074090,NATURAL SESAME SEED,HONEST FOOD EXPORT,R S NO 20P3 HARIPARA ROAD N A,PIN-364290,MAHUVA/GUJARAT,GUJARAT,nan,nan,TO THE ORDER,nan,UNITED STATES,MTS,7.258,USD,1100.0,7983.8,7983.8,Cincinnati,MUNDRA SEA,7460657
30/11/2025,12074090,HULLED SESAME SEED,HONEST FOOD EXPORT,R S NO 20P3 HARIPARA ROAD N A,PIN-364290,MAHUVA/GUJARAT,GUJARAT,nan,nan,TO THE ORDER,nan,UNITED STATES,MTS,12.338,USD,1160.0,14312.08,14312.08,Cincinnati,MUNDRA SEA,7460657
